Timestamp,Messages
1737224102.7891757,211
1737224102.9154623,212
1737224102.9908922,213
1737224103.1136386,214
1737224103.2372868,215
1737224103.3090367,216
1737224103.4189935,217
1737224103.4887521,218
1737224103.6092112,219
1737224103.7319405,220
1737224103.7872021,221
1737224103.9331107,222
1737224103.9925277,223
1737224104.1172438,224
1737224104.190453,225
1737224104.329632,226
1737224104.390892,227
1737224104.5271451,228
1737224104.5896554,229
1737224104.7156024,230
1737224104.806101,231
1737224104.9209273,232
1737224105.127116,233
1737224105.142462,234
1737224105.1880176,235
1737224105.325523,236
1737224105.3909938,237
1737224105.5247877,238
1737224105.5863974,239
1737224105.720017,240
1737224105.7969985,241
1737224105.9202676,242
1737224105.9906223,243
1737224106.1448083,244
1737224106.2019627,245
1737224106.3386495,246
1737224106.4079537,247
1737224106.5431159,248
1737224106.5938666,249
1737224106.7323043,250
1737224106.79105,251
1737224106.8917637,252
1737224107.0265787,253
1737224107.0907636,254
1737224107.2205,255
1737224107.28769,256
1737224107.38772,257
1737224107.52278,258
1737224107.6116688,259
1737224107.74286,260
1737224107.7924857,261
1737224107.9200594,262
1737224107.9879546,263
1737224108.0887685,264
1737224108.2215214,265
1737224108.2870197,266
1737224108.4356563,267
1737224108.490316,268
1737224108.637077,269
1737224108.6885154,270
1737224108.7904308,271
1737224108.9205537,272
1737224108.9913871,273
1737224109.122033,274
1737224109.1876438,275
1737224109.3273108,276
1737224109.3888535,277
1737224109.5297284,278
1737224109.588092,279
1737224109.7223551,280
1737224109.7942913,281
1737224109.936844,282
1737224109.9951227,283
1737224110.1289835,284
1737224110.190231,285
1737224110.343543,286
1737224110.3888736,287
1737224110.542623,288
1737224110.5895798,289
1737224110.7255738,290
1737224110.7916458,291
1737224110.9292057,292
1737224110.987736,293
1737224111.1332633,294
1737224111.190759,295
1737224111.3350506,296
1737224111.3900588,297
1737224111.5259395,298
1737224111.588347,299
1737224111.7133977,300
1737224111.7956038,301
1737224111.8897748,302
1737224111.9891675,303
1737224112.0932333,304
1737224112.241643,305
1737224112.2935908,306
1737224112.433246,307
1737224112.5155609,308
1737224112.5901132,309
1737224112.7328486,310
1737224112.7983005,311
1737224112.9269598,312
1737224112.9904943,313
1737224113.1491148,314
1737224113.1971042,315
1737224113.3509936,316
1737224113.399092,317
1737224113.4922647,318
1737224113.65039,319
1737224113.690916,320
1737224113.8296664,321
1737224113.8888395,322
1737224114.0414398,323
1737224114.090138,324
1737224114.2396777,325
1737224114.286926,326
1737224114.4272754,327
1737224114.490822,328
1737224114.6605844,329
1737224114.704812,330
1737224114.8800101,331
1737224114.9303727,332
1737224115.0452979,333
1737224115.0966392,334
1737224115.2543724,335
1737224115.2880552,336
1737224115.461005,337
1737224115.5124662,338
1737224115.6352162,339
1737224115.693237,340
1737224115.837572,341
1737224115.8906844,342
1737224116.028845,343
1737224116.0935273,344
1737224116.2377837,345
1737224116.2873878,346
1737224116.4546287,347
1737224116.494035,348
1737224116.6510286,349
1737224116.6900465,350
1737224116.7910821,351
1737224116.8908434,352
1737224116.9901903,353
1737224117.0901458,354
1737224117.2366629,355
1737224117.2905664,356
1737224117.4382694,357
1737224117.4906058,358
1737224117.6329434,359
1737224117.6886458,360
1737224117.7912455,361
1737224117.9399357,362
1737224117.991337,363
1737224118.138537,364
1737224118.2097046,365
1737224118.2904866,366
1737224118.435387,367
1737224118.4913797,368
1737224118.6445665,369
1737224118.6958845,370
1737224118.796007,371
1737224118.9453664,372
1737224119.0032825,373
1737224119.1599653,374
1737224119.1914,375
1737224119.3417368,376
1737224119.3899016,377
1737224119.5497015,378
1737224119.5987875,379
1737224119.74088,380
1737224119.7901113,381
1737224119.9424186,382
1737224119.9901907,383
1737224120.0902054,384
1737224120.2450354,385
1737224120.290049,386
1737224120.4479601,387
1737224120.4887927,388
1737224120.590326,389
1737224120.6905038,390
1737224120.7914338,391
1737224120.8925564,392
1737224121.0095663,393
1737224121.08855,394
1737224121.1890123,395
1737224121.2924626,396
1737224121.3983665,397
1737224121.4992478,398
1737224121.6019754,399
1737224121.7032864,400
1737224121.8060837,401
1737224121.8930001,402
1737224122.0079663,403
1737224122.1087666,404
1737224122.2103837,405
1737224122.2996101,406
1737224122.390168,407
1737224122.503571,408
1737224122.611391,409
1737224122.6914773,410
1737224122.7897024,411
1737224122.8897493,412
1737224123.0034258,413
1737224123.1144266,414
1737224123.214607,415
1737224123.3158634,416
1737224123.3898604,417
1737224123.5135202,418
1737224123.620938,419
1737224123.6911511,420
1737224123.79384,421
1737224123.8888059,422
1737224123.9949832,423
1737224124.0996573,424
1737224124.2002428,425
1737224124.308826,426
1737224124.412969,427
1737224124.5163774,428
1737224124.595291,429
1737224124.7082775,430
1737224124.8207765,431
1737224124.8882635,432
1737224125.0024326,433
1737224125.1131198,434
1737224125.2146945,435
1737224125.2905612,436
1737224125.3997476,437
1737224125.5182297,438
1737224125.6098113,439
1737224125.6882288,440
1737224125.7942271,441
1737224125.9249558,442
1737224125.9973922,443
1737224126.110348,444
1737224126.2218242,445
1737224126.291556,446
1737224126.4065788,447
1737224126.514968,448
1737224126.5897214,449
1737224126.6971507,450
1737224126.8082137,451
1737224126.8908484,452
1737224126.9903965,453
1737224127.104096,454
1737224127.2125933,455
1737224127.2900083,456
1737224127.3997357,457
1737224127.5085235,458
1737224127.6196127,459
1737224127.6871607,460
1737224127.8025222,461
1737224127.9154503,462
1737224127.99063,463
1737224128.1073916,464
1737224128.221238,465
1737224128.288887,466
1737224128.405104,467
1737224128.5150774,468
1737224128.590079,469
1737224128.7067566,470
1737224128.7935407,471
1737224128.903475,472
1737224129.0117295,473
1737224129.0904093,474
1737224129.2020524,475
1737224129.3370688,476
1737224129.387268,477
1737224129.498624,478
1737224129.588437,479
1737224129.715633,480
1737224129.7888002,481
1737224129.9536545,482
1737224130.0242932,483
1737224130.088714,484
1737224130.189915,485
1737224130.2912583,486
1737224130.4064126,487
1737224130.5207593,488
1737224130.588168,489
1737224130.7091737,490
1737224130.8272908,491
1737224130.9035609,492
1737224131.0376737,493
1737224131.0903535,494
1737224131.1909046,495
1737224131.313584,496
1737224131.4148245,497
1737224131.4901886,498
1737224131.5905325,499
1737224131.7147365,500
1737224131.7983859,501
1737224131.8949342,502
1737224131.9894524,503
1737224132.1179516,504
1737224132.1915703,505
1737224132.31289,506
1737224132.3914032,507
1737224132.4987097,508
1737224132.6225271,509
1737224132.690051,510
1737224132.8105536,511
1737224132.9276145,512
1737224132.9904938,513
1737224133.0897825,514
1737224133.2122338,515
1737224133.2898932,516
1737224133.4084997,517
1737224133.4919772,518
1737224133.6062467,519
1737224133.7058709,520
1737224133.8181038,521
1737224133.889429,522
1737224134.0010371,523
1737224134.1256769,524
1737224134.1906126,525
1737224134.3066676,526
1737224134.386566,527
1737224134.503787,528
1737224134.6102877,529
1737224134.6895764,530
1737224134.8167007,531
1737224134.8947878,532
1737224135.0318668,533
1737224135.0908852,534
1737224135.1917105,535
1737224135.3105915,536
1737224135.3923578,537
1737224135.4896452,538
1737224135.6067388,539
1737224135.689459,540
1737224135.8090227,541
1737224135.8868468,542
1737224136.0133657,543
1737224136.1030843,544
1737224136.1890924,545
1737224136.3083985,546
1737224136.4313712,547
1737224136.489143,548
1737224136.5942013,549
1737224136.7099552,550
1737224136.7893867,551
1737224136.8888648,552
1737224136.9961972,553
1737224137.117775,554
1737224137.1893249,555
1737224137.3266542,556
1737224137.3910542,557
1737224137.523157,558
1737224137.596726,559
1737224137.7166457,560
1737224137.7902374,561
1737224137.9142416,562
1737224137.9896028,563
1737224138.110323,564
1737224138.1898236,565
1737224138.3192043,566
1737224138.392719,567
1737224138.487683,568
1737224138.608567,569
1737224138.728996,570
1737224138.7956321,571
1737224138.942298,572
1737224139.0110114,573
1737224139.0891156,574
1737224139.220295,575
1737224139.2908423,576
1737224139.4104419,577
1737224139.5304842,578
1737224139.5968382,579
1737224139.7275548,580
1737224139.7899175,581
1737224139.9234567,582
1737224139.9915738,583
1737224140.1129873,584
1737224140.236736,585
1737224140.2896862,586
1737224140.427206,587
1737224140.5035293,588
1737224140.590867,589
1737224140.7215972,590
1737224140.788738,591
1737224140.9161966,592
1737224141.0418227,593
1737224141.0885,594
1737224141.1916988,595
1737224141.3189168,596
1737224141.3879197,597
1737224141.5108285,598
1737224141.6102433,599
1737224141.7144933,600
1737224141.7884154,601
1737224141.892216,602
1737224141.9884155,603
1737224142.1116142,604
1737224142.191526,605
1737224142.3152964,606
1737224142.3912647,607
1737224142.4906948,608
1737224142.5909715,609
1737224142.7231257,610
1737224142.788903,611
1737224142.917206,612
1737224143.0350015,613
1737224143.0915174,614
1737224143.222254,615
1737224143.2902243,616
1737224143.4201107,617
1737224143.4901412,618
1737224143.5916715,619
1737224143.7239296,620
1737224143.7922988,621
1737224143.9456046,622
1737224143.9883635,623
1737224144.1215997,624
1737224144.1911438,625
1737224144.324885,626
1737224144.3933406,627
1737224144.5301352,628
1737224144.592698,629
1737224144.7285879,630
1737224144.793078,631
1737224144.9362206,632
1737224145.0124843,633
1737224145.092525,634
1737224145.21582,635
1737224145.2901204,636
1737224145.4222233,637
1737224145.4884038,638
1737224145.6145306,639
1737224145.690138,640
1737224145.836441,641
1737224145.9022,642
1737224146.03011,643
1737224146.0952687,644
1737224146.1915092,645
1737224146.3268616,646
1737224146.3949232,647
1737224146.5253854,648
1737224146.5900002,649
1737224146.7211592,650
1737224146.7999165,651
1737224146.920379,652
1737224146.9897597,653
1737224147.1194575,654
1737224147.190815,655
1737224147.3180661,656
1737224147.3899047,657
1737224147.5212307,658
1737224147.5881805,659
1737224147.690785,660
1737224147.8160553,661
1737224147.890893,662
1737224148.021682,663
1737224148.0893013,664
1737224148.2231393,665
1737224148.2902324,666
1737224148.4270518,667
1737224148.4896948,668
1737224148.6248472,669
1737224148.6889856,670
1737224148.8586187,671
1737224148.8939736,672
1737224149.0249481,673
1737224149.0876176,674
1737224149.2159119,675
1737224149.2899072,676
1737224149.431107,677
1737224149.4891653,678
1737224149.6252582,679
1737224149.6904867,680
1737224149.8297057,681
1737224149.8923237,682
1737224150.0406213,683
1737224150.093572,684
1737224150.2383509,685
1737224150.2901883,686
1737224150.4264152,687
1737224150.4920294,688
1737224150.632566,689
1737224150.69149,690
1737224150.8235037,691
1737224150.9097264,692
1737224151.0458183,693
1737224151.090204,694
1737224151.1899703,695
1737224151.3224733,696
1737224151.3917577,697
1737224151.5393467,698
1737224151.5936108,699
1737224151.7249105,700
1737224151.7917762,701
1737224151.8896747,702
1737224152.0239952,703
1737224152.089706,704
1737224152.2250297,705
1737224152.287379,706
1737224152.3915837,707
1737224152.4908433,708
1737224152.5916176,709
1737224152.6886992,710
1737224152.823838,711
1737224152.8999221,712
1737224153.0367036,713
1737224153.0882978,714
1737224153.1901186,715
1737224153.3321877,716
1737224153.4138305,717
1737224153.4917932,718
1737224153.6280568,719
1737224153.6892326,720
1737224153.8409548,721
1737224153.9072669,722
1737224154.0416865,723
1737224154.1124554,724
1737224154.2350538,725
1737224154.2893624,726
1737224154.3905249,727
1737224154.5312583,728
1737224154.5879307,729
1737224154.731987,730
1737224154.7904327,731
1737224154.9491858,732
1737224154.9896998,733
1737224155.1307807,734
1737224155.192033,735
1737224155.33685,736
1737224155.3915484,737
1737224155.4904885,738
1737224155.6255968,739
1737224155.6887262,740
1737224155.829708,741
1737224155.8905838,742
1737224156.0425012,743
1737224156.0932646,744
1737224156.22786,745
1737224156.2885015,746
1737224156.4325233,747
1737224156.4901557,748
1737224156.6097004,749
1737224156.7455034,750
1737224156.789688,751
1737224156.8888443,752
1737224157.0288439,753
1737224157.0982747,754
1737224157.191417,755
1737224157.2902114,756
1737224157.4334278,757
1737224157.489781,758
1737224157.6301343,759
1737224157.6883464,760
1737224157.8367097,761
1737224157.8945103,762
1737224158.0390542,763
1737224158.0898085,764
1737224158.19008,765
1737224158.3477614,766
1737224158.3912625,767
1737224158.5435288,768
1737224158.5893188,769
1737224158.7446604,770
1737224158.7936964,771
1737224158.9447167,772
1737224158.9981794,773
1737224159.154388,774
1737224159.1899207,775
1737224159.342458,776
1737224159.406104,777
1737224159.5425212,778
1737224159.598766,779
1737224159.7309294,780
1737224159.7869077,781
1737224159.9314415,782
1737224159.9977078,783
1737224160.1362975,784
1737224160.1890686,785
1737224160.3574004,786
1737224160.3918583,787
1737224160.5330193,788
1737224160.6031382,789
1737224160.7480147,790
1737224160.793844,791
1737224160.9524393,792
1737224161.001634,793
1737224161.1426804,794
1737224161.189578,795
1737224161.2874162,796
1737224161.4407113,797
1737224161.4910696,798
1737224161.6417398,799
1737224161.6886506,800
1737224162.0689423,801
1737224162.0830648,802
1737224162.185622,803
1737224162.2402592,804
1737224162.2509007,805
1737224162.2886841,806
1737224162.389463,807
1737224162.533958,808
1737224162.5890775,809
1737224162.738719,810
1737224162.7886648,811
1737224162.9406025,812
1737224162.9932063,813
1737224163.146444,814
1737224163.191923,815
1737224163.3410192,816
1737224163.3888345,817
1737224163.4899175,818
1737224163.6448967,819
1737224163.6891584,820
1737224163.8348024,821
1737224163.895133,822
1737224164.048305,823
1737224164.0871983,824
1737224164.194797,825
1737224164.342369,826
1737224164.5851865,827
1737224164.6026523,828
1737224164.6881022,829
1737224164.7421465,830
1737224164.7912014,831
1737224164.9409523,832
1737224164.9912949,833
1737224165.1359463,834
1737224165.195436,835
1737224165.349709,836
1737224165.3898659,837
1737224165.5566137,838
1737224165.591878,839
1737224165.7543397,840
1737224165.7956915,841
1737224165.9559755,842
1737224166.002125,843
1737224166.1460087,844
1737224166.1922572,845
1737224166.3582776,846
1737224166.3909714,847
1737224166.5401568,848
1737224166.5900307,849
1737224166.6873453,850
1737224166.8325799,851
1737224166.8953006,852
1737224166.992322,853
1737224167.158493,854
1737224167.1906192,855
1737224167.3492644,856
1737224167.3926845,857
1737224167.4897118,858
1737224167.6375735,859
1737224167.6912127,860
1737224167.8805232,861
1737224167.950635,862
1737224167.9919386,863
1737224168.1577868,864
1737224168.2024503,865
1737224168.289693,866
1737224168.49938,867
1737224168.5446925,868
1737224168.6536775,869
1737224168.713755,870
1737224168.877017,871
1737224168.9049463,872
1737224169.0539355,873
1737224169.098544,874
1737224169.2777789,875
1737224169.302076,876
1737224169.3973184,877
1737224169.4899778,878
1737224169.6378446,879
1737224169.6918404,880
1737224169.8776345,881
1737224169.9011848,882
1737224169.9888387,883
1737224170.1481853,884
1737224170.1939888,885
1737224170.3768232,886
1737224170.4074006,887
1737224170.5695462,888
1737224170.6073186,889
1737224170.7454562,890
1737224170.7943673,891
1737224170.9613876,892
1737224171.0081577,893
1737224171.1401522,894
1737224171.1892421,895
1737224171.3557088,896
1737224171.4504926,897
1737224171.4801228,898
1737224171.5795906,899
1737224171.6802197,900
1737224171.7799308,901
1737224171.8832676,902
1737224172.078517,903
1737224172.09292,904
1737224172.1802633,905
1737224172.280015,906
1737224172.3792894,907
1737224172.502597,908
1737224172.5797074,909
1737224172.6805468,910
1737224172.779596,911
1737224172.8930378,912
1737224172.979929,913
1737224173.0801904,914
1737224173.267742,915
1737224173.280472,916
1737224173.4235704,917
1737224173.4787104,918
1737224173.5795026,919
1737224173.6802452,920
1737224173.7793264,921
1737224173.8798985,922
1737224173.990613,923
1737224174.1418805,924
1737224174.179865,925
1737224174.2783358,926
1737224174.3822584,927
1737224174.4799905,928
1737224174.5814433,929
1737224174.6789927,930
1737224174.7801845,931
1737224174.8795757,932
1737224174.9849124,933
1737224175.0856688,934
1737224175.2179115,935
1737224175.2905731,936
1737224175.3804996,937
1737224175.4848585,938
1737224175.5802379,939
1737224175.6792123,940
1737224175.7792573,941
1737224175.8791773,942
1737224175.9805665,943
1737224176.0909476,944
1737224176.1797547,945
1737224176.2797709,946
1737224176.3848407,947
1737224176.4793406,948
1737224176.579837,949
1737224176.6803067,950
1737224176.7792993,951
1737224176.880421,952
1737224176.9799423,953
1737224177.0795333,954
1737224177.1796503,955
1737224177.282444,956
1737224177.3791983,957
1737224177.479909,958
1737224177.5817735,959
1737224177.68014,960
1737224177.7791498,961
1737224177.87957,962
1737224177.9801106,963
1737224178.0789237,964
1737224178.1797,965
1737224178.2832892,966
1737224178.3809743,967
1737224178.481501,968
1737224178.579624,969
1737224178.6796541,970
1737224178.779622,971
1737224178.8794255,972
1737224178.9826803,973
1737224179.0820372,974
1737224179.1842725,975
1737224179.2822623,976
1737224179.3794186,977
1737224179.480483,978
1737224179.586363,979
1737224179.6862164,980
1737224179.7799091,981
1737224179.8804157,982
1737224179.9796393,983
1737224180.0805326,984
1737224180.1789923,985
1737224180.2792623,986
1737224180.380709,987
1737224180.47959,988
1737224180.5804405,989
1737224180.6798675,990
1737224180.7794006,991
1737224180.9497283,992
1737224180.9800951,993
1737224181.0784826,994
1737224181.1797283,995
1737224181.2794306,996
1737224181.3816404,997
1737224181.481966,998
1737224181.5799718,999
1737224181.6798475,1000
1737224181.780196,1001
1737224181.878449,1002
1737224181.978814,1003
1737224182.0803955,1004
1737224182.179308,1005
1737224182.2795184,1006
1737224182.3796885,1007
1737224182.4807093,1008
1737224182.5795517,1009
1737224182.680464,1010
1737224182.783221,1011
1737224182.8795564,1012
1737224182.9791517,1013
1737224183.080107,1014
1737224183.1794705,1015
1737224183.2889607,1016
1737224183.3818202,1017
1737224183.4789488,1018
1737224183.58798,1019
1737224183.6790454,1020
1737224183.7795455,1021
1737224183.8800027,1022
1737224183.9793413,1023
1737224184.0825307,1024
1737224184.1801813,1025
1737224184.278862,1026
1737224184.379378,1027
1737224184.4794965,1028
1737224184.584881,1029
1737224184.679283,1030
1737224184.783255,1031
1737224184.8788636,1032
1737224184.9806237,1033
1737224185.0800636,1034
1737224185.1797662,1035
1737224185.2831702,1036
1737224185.3788974,1037
1737224185.4788635,1038
1737224185.5796843,1039
1737224185.6811197,1040
1737224185.7796876,1041
1737224185.8801048,1042
1737224185.9790218,1043
1737224186.0789742,1044
1737224186.1792605,1045
1737224186.287808,1046
1737224186.379406,1047
1737224186.479661,1048
1737224186.579658,1049
1737224186.6790433,1050
1737224186.7789717,1051
1737224186.8796797,1052
1737224186.9792693,1053
1737224187.0814402,1054
1737224187.1868079,1055
1737224187.280245,1056
1737224187.3799677,1057
1737224187.481386,1058
1737224187.5973713,1059
1737224187.6795368,1060
1737224187.7799404,1061
1737224187.8787737,1062
1737224188.0154862,1063
1737224188.079339,1064
1737224188.1791086,1065
1737224188.2794719,1066
1737224188.3802774,1067
1737224188.4808187,1068
1737224188.5795474,1069
1737224188.6861246,1070
1737224188.7800343,1071
1737224188.8786263,1072
1737224188.9789803,1073
1737224189.0814962,1074
1737224189.1790419,1075
1737224189.2797394,1076
1737224189.3793921,1077
1737224189.479706,1078
1737224189.5796974,1079
1737224189.8519354,1080
1737224189.8664818,1081
1737224189.8915977,1082
1737224189.979559,1083
1737224190.0794456,1084
1737224190.178572,1085
1737224190.3261018,1086
1737224190.4003718,1087
1737224190.48153,1088
1737224190.5797656,1089
1737224190.6824615,1090
1737224190.7798412,1091
1737224190.879848,1092
1737224190.9798634,1093
1737224191.0903366,1094
1737224191.178899,1095
1737224191.279571,1096
1737224191.3796513,1097
1737224191.4796398,1098
1737224191.580037,1099
1737224191.679403,1100
1737224191.796233,1101
1737224191.8794596,1102
1737224191.9798465,1103
1737224192.0803711,1104
1737224192.18037,1105
1737224192.2792406,1106
1737224192.3792665,1107
1737224192.4814687,1108
1737224192.5796173,1109
1737224192.6791472,1110
1737224192.7801032,1111
1737224193.0299895,1112
1737224193.0420225,1113
1737224193.1249583,1114
1737224193.1839705,1115
1737224193.2794194,1116
1737224193.3816805,1117
1737224193.479343,1118
1737224193.579112,1119
1737224193.679044,1120
1737224193.7799792,1121
1737224194.0358508,1122
1737224194.0554206,1123
1737224194.1046264,1124
1737224194.1823459,1125
1737224194.2793975,1126
1737224194.3792436,1127
1737224194.6444395,1128
1737224194.6563435,1129
1737224194.6818142,1130
1737224194.786474,1131
1737224194.8795767,1132
1737224194.9820807,1133
1737224195.0799344,1134
1737224195.1792028,1135
1737224195.280626,1136
1737224195.3793662,1137
1737224195.4793384,1138
1737224195.5802248,1139
1737224195.6805944,1140
1737224195.7804358,1141
1737224195.8797114,1142
1737224195.9806335,1143
1737224196.0792313,1144
1737224196.179159,1145
1737224196.2792232,1146
1737224196.3793304,1147
1737224196.480939,1148
1737224196.5803285,1149
1737224196.6795266,1150
1737224196.781718,1151
1737224196.8959405,1152
1737224196.9795825,1153
1737224197.0806246,1154
1737224197.1797419,1155
1737224197.2794766,1156
1737224197.519924,1157
1737224197.5307643,1158
1737224197.5977876,1159
1737224197.6788151,1160
1737224197.7791555,1161
1737224197.8790755,1162
1737224197.97947,1163
1737224198.0788383,1164
1737224198.1788948,1165
1737224198.2790096,1166
1737224198.379591,1167
1737224198.479066,1168
1737224198.581941,1169
1737224198.6820045,1170
1737224198.779819,1171
1737224198.8801935,1172
1737224198.9800985,1173
1737224199.0812716,1174
1737224199.179257,1175
1737224199.280709,1176
1737224199.381745,1177
1737224199.4848447,1178
1737224199.5813785,1179
1737224199.6812484,1180
1737224199.7798162,1181
1737224199.8792238,1182
1737224199.9788754,1183
1737224200.0794883,1184
1737224200.1828318,1185
1737224200.2797434,1186
1737224200.379963,1187
1737224200.4825628,1188
1737224200.579043,1189
1737224200.6791308,1190
1737224200.779311,1191
1737224200.8786716,1192
1737224200.9787467,1193
1737224201.0789657,1194
1737224201.1839316,1195
1737224201.279951,1196
1737224201.3810441,1197
1737224201.4795985,1198
1737224201.580816,1199
1737224201.6799362,1200
1737224201.779686,1201
1737224201.8796928,1202
1737224201.9792066,1203
1737224202.0849965,1204
1737224202.1797767,1205
1737224202.2811985,1206
1737224202.3796241,1207
1737224202.4798117,1208
1737224202.5836427,1209
1737224202.679965,1210
1737224202.779944,1211
1737224202.8796892,1212
1737224202.9849987,1213
1737224203.0799966,1214
1737224203.1794162,1215
1737224203.2788768,1216
1737224203.379484,1217
1737224203.4791837,1218
1737224203.5801406,1219
1737224203.6787975,1220
1737224203.7805758,1221
1737224203.8802752,1222
1737224203.979086,1223
1737224204.080626,1224
1737224204.1791613,1225
1737224204.2814288,1226
1737224204.3793252,1227
1737224204.483514,1228
1737224204.5795672,1229
1737224204.6790993,1230
1737224204.7795546,1231
1737224204.8851862,1232
1737224204.989441,1233
1737224205.0812633,1234
1737224205.178696,1235
1737224205.2793446,1236
1737224205.3798182,1237
1737224205.4807482,1238
1737224205.5794768,1239
1737224205.6790702,1240
1737224205.7803807,1241
1737224205.879337,1242
1737224205.9799895,1243
1737224206.0805285,1244
1737224206.181875,1245
1737224206.2795217,1246
1737224206.37843,1247
1737224206.4791386,1248
1737224206.5788345,1249
1737224206.6794903,1250
1737224206.7801685,1251
1737224206.8810802,1252
1737224206.979246,1253
1737224207.0788891,1254
1737224207.1852546,1255
1737224207.2796235,1256
1737224207.3813982,1257
1737224207.4800313,1258
1737224207.5827312,1259
1737224207.6796916,1260
1737224207.7825694,1261
1737224207.8806598,1262
1737224207.979972,1263
1737224208.0818825,1264
1737224208.1790469,1265
1737224208.2793832,1266
1737224208.3792691,1267
1737224208.487878,1268
1737224208.579017,1269
1737224208.680115,1270
1737224208.7791383,1271
1737224208.8801541,1272
1737224208.9788072,1273
